"","Class","Eccentricity","Aspect_Ratio","Elongation","Solidity","Stochastic_Convexity","Isoperimetric_Factor","Maximal_Indentation_Depth","Lobedness","Average_Intensity","Average_Contrast","Smoothness","X.Third_Moment","Uniformity","Entropy"
"1",1,0.74173,1.5257,0.36116,0.98152,0.99825,0.79867,0.0052423,0.0050016,0.02416,0.090476,0.0081195,0.002708,7.4846e-05,0.69659
"2",1,0.76722,1.5725,0.38998,0.97755,1,0.80812,0.0074573,0.010121,0.011897,0.057445,0.0032891,0.00092068,3.7886e-05,0.44348
"3",1,0.82301,1.7707,0.44462,0.97698,1,0.75493,0.007428,0.010042,0.0079379,0.045339,0.0020514,0.00055986,2.3504e-05,0.34214
"4",1,0.72997,1.4892,0.34284,0.98755,1,0.84482,0.0049451,0.0044506,0.010487,0.058528,0.0034138,0.0011248,2.4798e-05,0.34068
"5",1,0.82063,1.7529,0.44458,0.97964,0.99649,0.7677,0.0059279,0.0063954,0.018375,0.080587,0.0064523,0.0022713,4.1495e-05,0.53904
"6",1,0.77982,1.6215,0.39222,0.98512,0.99825,0.80816,0.0050987,0.0047314,0.024875,0.089686,0.0079794,0.0024664,0.00014676,0.66975
"7",1,0.83089,1.8199,0.45693,0.9824,1,0.77106,0.0060055,0.006564,0.0072447,0.040616,0.0016469,0.00038812,3.2863e-05,0.33696
"8",1,0.90631,2.3906,0.58336,0.97683,0.99825,0.66419,0.0084019,0.012848,0.0070096,0.042347,0.0017901,0.00045889,2.8251e-05,0.28082
"9",1,0.7459,1.4927,0.34116,0.98296,1,0.83088,0.0055665,0.0056395,0.0057679,0.036511,0.0013313,0.00030872,3.1839e-05,0.25026
"10",2,0.93361,2.7582,0.64257,0.98346,1,0.59851,0.0055336,0.0055731,0.029712,0.089889,0.0080153,0.0020648,0.00023883,0.91499
"11",2,0.89063,2.2927,0.56667,0.98732,1,0.66427,0.0028365,0.0014643,0.029272,0.091328,0.0082717,0.0022383,0.00020166,0.87177
"12",2,0.86755,2.009,0.51464,0.98691,1,0.70277,0.0054439,0.0053937,0.030348,0.092063,0.0084044,0.0022541,0.00019854,0.94545
"13",2,0.91852,2.5247,0.61648,0.9787,1,0.63037,0.0050494,0.0046404,0.02309,0.082029,0.0066839,0.0018929,0.00012452,0.71713
"14",2,0.85121,1.9548,0.4892,0.98622,1,0.70267,0.0039733,0.0028733,0.020258,0.070841,0.0049933,0.0012274,0.00014929,0.74174
"15",2,0.89084,2.2979,0.57815,0.97389,1,0.64598,0.015271,0.042443,0.028461,0.086477,0.0074228,0.0018832,0.00024345,0.91307
"16",2,0.93062,2.8973,0.65828,0.98182,1,0.5795,0.0064894,0.0076645,0.023606,0.072237,0.005191,0.0011217,0.00025558,0.90513
"17",2,0.84113,1.86,0.46549,0.99039,1,0.75976,0.0046759,0.0039793,0.062798,0.13234,0.017213,0.0044528,0.00065523,1.653
"18",3,0.66307,1.2065,0.32559,0.94952,0.99649,0.75954,0.013388,0.032621,0.021815,0.097143,0.0093485,0.0040284,3.6303e-05,0.5341
"19",3,0.61289,1.0991,0.33117,0.92405,0.98421,0.61661,0.025545,0.11877,0.054687,0.1606,0.025145,0.011672,0.00012121,1.1076
"20",3,0.70668,1.251,0.38111,0.94226,0.99825,0.6925,0.019432,0.068724,0.031587,0.11502,0.013056,0.0053112,8.6352e-05,0.72247
"21",3,0.66889,1.1435,0.3846,0.90355,0.99649,0.60571,0.028329,0.14606,0.057506,0.15931,0.024752,0.010304,0.00018533,1.1365
"22",3,0.50139,1.0066,0.29593,0.91585,0.99825,0.64029,0.021782,0.086347,0.054635,0.1598,0.024899,0.011106,0.00016162,1.0511
"23",3,0.56599,1.0427,0.35318,0.89086,0.99825,0.62068,0.032971,0.19785,0.026348,0.10589,0.011088,0.0046505,5.2046e-05,0.62671
"24",3,0.68605,1.1632,0.37528,0.91639,0.99825,0.61136,0.030339,0.16753,0.058401,0.16858,0.027633,0.012886,0.00015525,1.0815
"25",3,0.59571,1.084,0.32592,0.92056,0.99825,0.65698,0.024753,0.11151,0.042051,0.14722,0.021213,0.010881,6.468e-05,0.83221
"26",4,0.39432,1.1191,0.17272,0.96806,0.99298,0.73417,0.012499,0.028432,0.073063,0.13718,0.01847,0.0040597,0.00090977,1.8893
"27",4,0.62011,1.3298,0.2836,0.96952,0.99825,0.77871,0.0086562,0.013637,0.04722,0.1186,0.013872,0.0037549,0.00044188,1.2024
"28",4,0.64161,1.3004,0.31556,0.93324,0.97895,0.65487,0.017963,0.058729,0.030897,0.08221,0.0067132,0.0014678,0.00029878,1.2359
"29",4,0.74242,1.5529,0.38804,0.95593,0.99474,0.68188,0.012904,0.030306,0.020679,0.064242,0.0041101,0.00079505,0.00026812,0.87687
"30",4,0.39289,1.1286,0.17039,0.96405,1,0.79407,0.011761,0.025176,0.025409,0.078211,0.0060798,0.0015299,0.00015762,1.0326
"31",4,0.53017,1.2503,0.23254,0.97337,1,0.82703,0.0066263,0.0079913,0.048541,0.10941,0.011828,0.0027809,0.00048839,1.5452
"32",5,0.88075,1.736,0.58345,0.83383,0.91754,0.41551,0.040582,0.29973,0.035786,0.10047,0.0099932,0.002759,0.00025802,1.0952
"33",5,0.86545,1.8803,0.62039,0.82443,0.85439,0.33077,0.047,0.40204,0.039518,0.1157,0.01321,0.0042406,0.00020084,1.0136
"34",5,0.93671,2.4151,0.7298,0.81793,0.86491,0.33439,0.080539,1.1805,0.048722,0.12051,0.014314,0.0039983,0.00037216,1.3083
"35",5,0.92676,2.222,0.6558,0.82432,0.89474,0.35618,0.038012,0.26298,0.059981,0.14901,0.021723,0.0075251,0.00028398,1.353
"36",5,0.90944,2.1139,0.69555,0.80873,0.85263,0.31039,0.047267,0.40663,0.039446,0.10517,0.010939,0.0028913,0.00029366,1.1602
"37",5,0.93613,2.3898,0.67175,0.84434,0.90526,0.37007,0.039277,0.28077,0.048447,0.11955,0.014091,0.0037887,0.00042459,1.2593
"38",5,0.88172,1.774,0.63974,0.8499,0.87368,0.34354,0.051776,0.4879,0.06103,0.1519,0.022554,0.0080813,0.00025039,1.3805
"39",5,0.82268,1.6657,0.59909,0.84493,0.85614,0.32056,0.048803,0.43348,0.079282,0.18571,0.033338,0.013523,0.00027502,1.5377
"40",5,0.82135,1.6035,0.6025,0.84981,0.87544,0.31304,0.056079,0.57236,0.069239,0.16319,0.02594,0.0092918,0.00032134,1.4686
"41",6,0.50784,1.0544,0.623,0.73625,0.59649,0.27687,0.13296,3.2176,0.014816,0.067044,0.0044748,0.0013737,3.792e-05,0.52114
"42",6,0.47728,1.2115,0.68343,0.76364,0.56667,0.23896,0.10747,2.1022,0.024036,0.080623,0.0064581,0.0018312,0.00010648,0.90702
"43",6,0.50964,1.2067,0.70618,0.72175,0.56491,0.21009,0.11264,2.3093,0.021181,0.080306,0.0064077,0.0020323,6.5828e-05,0.73274
"44",6,0.63965,1.2323,0.60663,0.77037,0.62105,0.24135,0.12438,2.8155,0.025438,0.096215,0.0091723,0.0034208,5.1566e-05,0.75194
"45",6,0.71847,1.2291,0.693,0.75574,0.66667,0.26004,0.098823,1.7774,0.021217,0.073201,0.0053299,0.0013612,0.00012452,0.79862
"46",6,0.47815,1.1032,0.52998,0.81654,0.8193,0.33753,0.11547,2.4268,0.006859,0.042071,0.0017668,0.00047564,1.4404e-05,0.30832
"47",7,0.84886,1.7011,0.5348,0.81465,0.97018,0.37276,0.035424,0.22838,0.038846,0.1192,0.014009,0.0057424,0.00010856,1.2269
"48",7,0.83755,1.5634,0.53329,0.76697,0.95088,0.27825,0.039592,0.28528,0.023152,0.087838,0.0076564,0.0028187,5.6309e-05,0.8079
"49",7,0.82602,1.6637,0.49244,0.8862,0.99298,0.57136,0.022152,0.089306,0.034444,0.1012,0.010138,0.0030708,0.00016513,1.1047
"50",7,0.84563,1.7418,0.49818,0.92748,1,0.62301,0.014708,0.039374,0.025028,0.077667,0.0059959,0.002105,0.00029619,1.1899
"51",7,0.87163,2.0659,0.55339,0.94868,1,0.60231,0.031671,0.18255,0.049706,0.1344,0.017742,0.0066921,0.00016133,1.4016
"52",7,0.86587,1.9999,0.52725,0.97215,0.99474,0.67283,0.0092956,0.015726,0.021192,0.073946,0.0054383,0.0014673,0.00015488,0.78201
"53",7,0.82373,1.6421,0.47458,0.85777,0.98421,0.50374,0.020049,0.073157,0.018698,0.075567,0.005678,0.0023517,8.791e-05,0.7658
"54",7,0.84285,1.8572,0.51931,0.91339,0.97544,0.60526,0.028734,0.15027,0.038283,0.1156,0.013186,0.0048867,0.00012558,1.1185
"55",8,0.98502,6.0596,0.83612,0.97628,0.98772,0.31546,0.02322,0.098133,0.03683,0.10661,0.011238,0.0032908,0.00022206,1.0185
"56",8,0.98487,6.0229,0.83628,0.96522,1,0.29509,0.024667,0.11074,0.0303,0.097095,0.0093394,0.0027833,0.00018341,0.85025
"57",8,0.98326,5.8308,0.82878,0.96489,1,0.30777,0.014672,0.039178,0.019278,0.073118,0.0053178,0.0014657,9.7882e-05,0.66403
"58",8,0.98695,6.2904,0.84124,0.97085,1,0.29288,0.023221,0.09814,0.025859,0.089821,0.0080032,0.0024919,9.7883e-05,0.8112
"59",8,0.98717,6.5173,0.84726,0.96846,1,0.28899,0.022056,0.08854,0.042124,0.11842,0.013829,0.0043818,0.00020215,1.098
"60",8,0.98361,5.8719,0.82847,0.95488,0.98421,0.32134,0.040164,0.29359,0.039243,0.11622,0.013327,0.0043872,0.00019465,1.0006
"61",8,0.986,6.1763,0.83942,0.97837,0.99298,0.31607,0.011769,0.025208,0.051048,0.13524,0.017961,0.0060176,0.0003128,1.166
"62",8,0.98824,7.142,0.86069,0.96683,0.99474,0.26951,0.021697,0.08568,0.024361,0.087108,0.0075307,0.0023055,9.7934e-05,0.7396
"63",9,0.47821,1.2059,0.34976,0.90378,0.99649,0.51298,0.030166,0.16561,0.082509,0.17347,0.029213,0.0093049,0.00067871,1.5956
"64",9,0.53941,1.278,0.32286,0.91793,0.97368,0.63545,0.034884,0.22147,0.060967,0.15124,0.022362,0.0076389,0.00043953,1.2541
"65",9,0.58938,1.3232,0.40145,0.89009,0.98421,0.43977,0.047907,0.4177,0.11488,0.19211,0.035592,0.0091838,0.0015424,2.1004
"66",9,0.64803,1.392,0.41362,0.89752,0.96316,0.50892,0.026737,0.1301,0.058284,0.15033,0.022099,0.0078269,0.00036426,1.184
"67",9,0.54029,1.2759,0.36992,0.88831,0.97719,0.54283,0.028138,0.1441,0.051554,0.14256,0.019917,0.0074501,0.00020354,1.1427
"68",9,0.4309,1.2825,0.38769,0.85341,0.96667,0.46204,0.052403,0.49979,0.067688,0.16198,0.025566,0.0091042,0.00043085,1.3596
"69",9,0.46098,1.2199,0.32967,0.90459,1,0.56329,0.027061,0.13328,0.092156,0.18249,0.03223,0.010076,0.00090962,1.7156
"70",9,0.51577,1.2902,0.32454,0.9208,0.99474,0.62017,0.023879,0.10378,0.047501,0.12228,0.014732,0.0042129,0.00056945,1.1232
"71",9,0.59837,1.3539,0.35704,0.93647,0.99825,0.64448,0.019818,0.071484,0.045326,0.13137,0.016966,0.0059817,0.0003532,0.93682
"72",9,0.55112,1.2821,0.39683,0.88375,0.99649,0.49492,0.030576,0.17015,0.062015,0.14621,0.02093,0.0063685,0.00067747,1.2659
"73",10,0.44941,1.1374,0.38458,0.90736,0.97368,0.54595,0.047809,0.41601,0.11385,0.18608,0.033467,0.0082395,0.0012682,2.2422
"74",10,0.46727,1.1876,0.36748,0.91542,0.97719,0.57995,0.051335,0.47962,0.13764,0.18732,0.033899,0.0061636,0.0029358,2.5551
"75",10,0.55362,1.2438,0.39517,0.91092,0.97193,0.51113,0.046323,0.39055,0.083154,0.17465,0.0296,0.0094574,0.00074607,1.5807
"76",10,0.32175,1.1782,0.32151,0.91803,0.97544,0.58719,0.045933,0.384,0.076818,0.14622,0.020931,0.0048174,0.0014091,1.6749
"77",10,0.55977,1.3442,0.34301,0.9298,0.97544,0.57879,0.053564,0.52218,0.14905,0.25543,0.061249,0.02381,0.00059701,2.413
"78",10,0.50114,1.2499,0.30101,0.94477,0.9807,0.6743,0.0494,0.44415,0.096252,0.23034,0.050382,0.025877,0.00026934,1.4463
"79",10,0.23041,1.1294,0.25496,0.94201,0.97368,0.6084,0.040722,0.3018,0.10957,0.23571,0.052636,0.02418,0.00042353,1.6648
"80",10,0.32168,1.1127,0.27055,0.95426,0.99298,0.70006,0.05426,0.53584,0.10967,0.21507,0.044212,0.016252,0.00061195,1.8452
"81",10,0.38564,1.0471,0.23328,0.95176,0.97368,0.67107,0.050832,0.47028,0.13563,0.24744,0.057693,0.022,0.00086835,1.9757
"82",10,0.36127,1.0573,0.26213,0.93923,0.96667,0.59302,0.04962,0.44811,0.19067,0.28081,0.073089,0.023825,0.0012501,2.6604
"83",11,0.51247,1.1116,0.65626,0.57724,0.59298,0.16867,0.11187,2.2776,0.016001,0.061238,0.0037361,0.00087861,0.00010284,0.6508
"84",11,0.54893,1.1111,0.63983,0.56623,0.6,0.15743,0.13081,3.1143,0.021231,0.079722,0.0063155,0.0019123,7.3919e-05,0.71949
"85",11,0.43425,1.095,0.68828,0.52398,0.54211,0.15396,0.13761,3.4462,0.021147,0.073202,0.0053299,0.00134,0.00016376,0.75496
"86",11,0.38501,1.0656,0.63042,0.51223,0.59123,0.13705,0.12292,2.7498,0.033373,0.098907,0.0096879,0.0027872,0.00021426,1.0015
"87",11,0.24465,1.047,0.60511,0.56524,0.79474,0.21788,0.12522,2.854,0.037595,0.127,0.015874,0.006587,0.00010798,0.8331
"88",11,0.4042,1.0965,0.65899,0.52833,0.68421,0.1771,0.13017,3.0837,0.029057,0.096836,0.0092902,0.0028927,0.0001265,0.82383
"89",11,0.50692,1.127,0.67203,0.53024,0.75263,0.16792,0.13006,3.0788,0.015279,0.057592,0.0033059,0.00072847,0.00010983,0.67289
"90",11,0.52382,1.1117,0.67175,0.54701,0.62982,0.15157,0.13674,3.4028,0.026434,0.085792,0.0073064,0.0021373,0.00016583,0.90513
"91",11,0.36462,1.0811,0.67755,0.49042,0.68772,0.14118,0.1243,2.8118,0.037866,0.11692,0.013485,0.0046475,0.0001769,0.9229
"92",11,0.38203,1.0405,0.6901,0.48549,0.63684,0.13165,0.11852,2.5565,0.027997,0.093312,0.008632,0.0026591,0.00012469,0.84994
"93",11,0.27123,1.096,0.68075,0.49446,0.53684,0.13088,0.12815,2.9887,0.021943,0.072882,0.0052838,0.0013391,0.00022058,0.80402
"94",11,0.44882,1.0118,0.6301,0.57134,0.81053,0.16187,0.11115,2.2486,0.027309,0.088889,0.0078393,0.0022734,0.00017545,0.86
"95",12,0.88374,2.4765,0.61389,0.8581,0.98246,0.40448,0.054511,0.54081,0.06489,0.14657,0.021032,0.0067378,0.00037204,1.6461
"96",12,0.91579,2.5959,0.63023,0.94977,1,0.4976,0.024404,0.10839,0.067044,0.1528,0.022814,0.0075708,0.00031405,1.6221
"97",12,0.82866,1.9848,0.50917,0.9418,0.99825,0.55942,0.025524,0.11857,0.080103,0.16692,0.027107,0.0086548,0.0004265,1.8038
"98",12,0.87863,2.4734,0.60898,0.87869,0.99123,0.45758,0.056994,0.59119,0.076471,0.16369,0.026095,0.0087482,0.00034348,1.8363
"99",12,0.91093,2.6184,0.63236,0.92868,0.99123,0.51584,0.021091,0.080956,0.05094,0.12676,0.015815,0.0047138,0.00031804,1.3323
"100",12,0.92479,2.5638,0.62255,0.96226,0.97895,0.57504,0.0097927,0.017453,0.026156,0.10029,0.009958,0.0040505,4.4661e-05,0.77718
"101",12,0.8728,2.3151,0.58751,0.90716,0.98772,0.45257,0.058029,0.61287,0.07597,0.17378,0.029313,0.011448,0.00025642,1.6895
"102",12,0.88185,2.1732,0.57028,0.93013,0.99825,0.45014,0.049062,0.43809,0.072246,0.16601,0.02682,0.010288,0.0002503,1.7405
"103",12,0.87259,2.1845,0.56922,0.93969,0.99474,0.52611,0.044598,0.36199,0.060388,0.14227,0.019839,0.0062705,0.00031494,1.4969
"104",13,0.71763,1.5041,0.33723,0.98803,1,0.82342,0.0040421,0.0029736,0.050064,0.12542,0.015486,0.0046629,0.00027091,1.3598
"105",13,0.75285,1.5603,0.38474,0.98701,0.99649,0.78037,0.004611,0.0038695,0.046705,0.11723,0.013556,0.0038164,0.00028371,1.3539
"106",13,0.73935,1.5319,0.34987,0.98479,1,0.81067,0.0078079,0.011095,0.027888,0.11472,0.01299,0.0060166,5.0098e-05,0.59895
"107",13,0.63969,1.3612,0.28845,0.98738,1,0.82125,0.0042318,0.0032593,0.080446,0.15813,0.024394,0.0066506,0.00067629,1.8274
"108",13,0.62033,1.3105,0.26312,0.98535,1,0.82478,0.0049896,0.0045311,0.070042,0.14655,0.021025,0.0058018,0.00053019,1.705
"109",13,0.64536,1.3743,0.28162,0.98646,1,0.84494,0.005427,0.0053602,0.026853,0.085949,0.007333,0.0020334,0.00012813,0.94296
"110",13,0.70275,1.5016,0.34772,0.98776,0.99825,0.80848,0.0037534,0.002564,0.055512,0.12613,0.015659,0.004022,0.00050106,1.4395
"111",13,0.69686,1.4507,0.33575,0.9851,1,0.80461,0.0036582,0.0024356,0.038211,0.10889,0.011717,0.003581,0.00016657,1.1363
"112",13,0.66351,1.4024,0.31179,0.98529,1,0.81091,0.0068704,0.0085907,0.068206,0.13895,0.01894,0.0049098,0.00062422,1.7727
"113",13,0.67362,1.3988,0.30608,0.98301,1,0.79998,0.0087621,0.013973,0.1196,0.17804,0.030726,0.0063197,0.0016787,2.5094
"114",14,0.91298,2.455,0.61097,0.96979,0.99825,0.5621,0.0095958,0.016758,0.090447,0.1871,0.033823,0.0115,0.000564,1.6879
"115",14,0.9136,2.5213,0.61341,0.97227,1,0.56248,0.0078474,0.011208,0.068427,0.14325,0.020108,0.0055763,0.00057194,1.7187
"116",14,0.91355,2.457,0.61108,0.97034,0.97544,0.5645,0.0077029,0.010799,0.092547,0.18786,0.034088,0.011708,0.00046097,1.8501
"117",14,0.91378,2.4132,0.60362,0.96618,0.99649,0.56153,0.0091377,0.015197,0.10604,0.20316,0.039637,0.013227,0.00072984,1.8526
"118",14,0.85897,1.9723,0.51434,0.97407,0.99825,0.6792,0.0068392,0.0085129,0.046518,0.13848,0.018816,0.0073898,0.00015454,1.014
"119",14,0.94058,3.0366,0.69248,0.93952,0.99474,0.42979,0.031219,0.17738,0.038691,0.1076,0.011445,0.0032156,0.00024816,1.0843
"120",14,0.89672,2.2534,0.57689,0.96488,1,0.57906,0.0081422,0.012066,0.062778,0.1512,0.022351,0.0078553,0.00031192,1.4575
"121",14,0.89507,2.2045,0.55605,0.97701,0.99649,0.64214,0.0053433,0.0051962,0.102,0.19598,0.036988,0.012562,0.00048437,2.0484
"122",14,0.90831,2.4038,0.59263,0.97688,0.99825,0.59259,0.0064679,0.0076137,0.063688,0.1472,0.021208,0.0067017,0.00032702,1.5332
"123",15,0.4132,1.0384,0.48465,0.78118,0.87018,0.30478,0.080722,1.1859,0.047303,0.12619,0.015674,0.0058992,0.00019037,1.489
"124",15,0.56324,1.1928,0.474,0.77564,0.93333,0.34791,0.069404,0.87668,0.10401,0.17923,0.031125,0.0094494,0.00074739,2.4883
"125",15,0.48967,1.1232,0.46175,0.80214,0.9,0.31034,0.073462,0.9822,0.10125,0.17926,0.031133,0.010102,0.00068131,2.4808
"126",15,0.60319,1.088,0.51739,0.7638,0.90175,0.23802,0.077022,1.0797,0.10994,0.17976,0.031303,0.0088846,0.00087888,2.6613
"127",15,0.53622,1.2341,0.44979,0.7882,0.94386,0.38426,0.072253,0.95013,0.042992,0.12337,0.014993,0.0056501,0.00013103,1.2646
